project,training_mode,size,run_id,run_name,state,url,step,timestamp,runtime,train_loss,val_loss
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,50,1762423687.3874412,41.9585702419281,1.6159483194351196,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,100,1762423701.4732735,56.04440259933472,1.512588381767273,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,150,1762423715.8340368,70.40516591072083,1.5004432201385498,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,200,1762423730.4593165,85.03044557571411,1.434398889541626,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,250,1762423745.4791026,100.05023169517517,1.4093154668807983,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,300,1762423760.2176666,114.78879570960999,1.4244307279586792,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,350,1762423774.5011783,129.07230734825134,1.448778510093689,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,400,1762423789.478664,144.04979300498962,1.380854845046997,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,450,1762423804.6469343,159.2180633544922,1.3859050273895264,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,500,1762423819.2539246,173.825053691864,1.316765546798706,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,550,1762423833.5103652,188.08149433135986,1.3449175357818604,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,600,1762423847.9071658,202.47829484939575,1.3144797086715698,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,640,1762423859.853271,214.42440009117126,,1.2401266473230217
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,650,1762423863.9272177,218.4983468055725,1.347754955291748,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,700,1762423879.4218438,233.99297285079956,1.333504319190979,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,750,1762423893.7361524,248.30728149414062,1.3396313190460205,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,800,1762423907.8052676,262.3763966560364,1.274806022644043,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,850,1762423922.9066682,277.47779726982117,1.2651177644729614,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,900,1762423937.409027,291.9801561832428,1.3036459684371948,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,950,1762423950.9956577,305.56678676605225,1.2819437980651855,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1000,1762423964.800932,319.3720610141754,1.2761822938919067,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1050,1762423978.6589124,333.23004150390625,1.261228322982788,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1100,1762423992.9617164,347.53284549713135,1.200087547302246,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1150,1762424006.559912,361.1310410499573,1.206498146057129,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1200,1762424020.7226853,375.2938144207001,1.1828981637954712,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1250,1762424036.0394402,390.6105692386627,1.28647780418396,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1280,1762424044.6591308,399.2302598953247,,1.1755623750655166
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1300,1762424051.6108937,406.1820228099823,1.2050176858901978,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1350,1762424065.7349772,420.30610632896423,1.2386653423309326,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1400,1762424080.7988007,435.3699297904968,1.2121341228485107,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1450,1762424095.2810724,449.852201461792,1.2102165222167969,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1500,1762424109.134706,463.70583510398865,1.1754964590072632,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1550,1762424123.0650458,477.63617491722107,1.154173493385315,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1600,1762424137.6039662,492.1750953197479,1.1908867359161377,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1650,1762424151.6816928,506.25282192230225,1.173988938331604,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1700,1762424165.5638978,520.1350269317627,1.1396769285202026,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1750,1762424179.7668622,534.3379912376404,1.1297476291656494,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1800,1762424194.6858587,549.2569878101349,1.1656591892242432,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1850,1762424208.9468594,563.5179884433746,1.1453059911727905,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1900,1762424222.3284981,576.8996272087097,1.1287076473236084,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1920,1762424228.0396578,582.6107869148254,,1.109822899706709
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,1950,1762424237.0780146,591.6491436958313,1.1474777460098267,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2000,1762424250.8684192,605.4395482540131,1.1310235261917114,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2050,1762424264.683445,619.2545740604401,1.102970838546753,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2100,1762424279.8835602,634.4546892642975,1.122599720954895,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2150,1762424294.675767,649.2468960285187,1.0555003881454468,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2200,1762424308.7567954,663.327924489975,1.0785534381866455,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2250,1762424323.9986007,678.5697298049927,1.1052606105804443,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2300,1762424337.5727308,692.1438598632812,1.0808058977127075,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2350,1762424351.384625,705.9557540416718,1.0868031978607178,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2400,1762424365.1430001,719.7141292095184,1.077864646911621,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2450,1762424378.987028,733.5581569671631,1.1008378267288208,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2500,1762424393.713148,748.2842772006989,1.0650310516357422,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2550,1762424408.9262526,763.4973816871643,1.319415807723999,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2560,1762424411.7457201,766.31684923172,,1.0831928401214983
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2600,1762424424.4187891,778.9899182319641,1.057260274887085,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2650,1762424438.4910204,793.0621495246887,1.0805836915969849,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2700,1762424452.6481872,807.2193162441254,1.0472322702407837,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2750,1762424468.0778904,822.6490194797516,1.0688930749893188,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2800,1762424482.9968338,837.567962884903,1.0546685457229614,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2850,1762424497.011048,851.5821771621704,1.0554206371307373,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2900,1762424513.137304,867.7084331512451,1.0187784433364868,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,2950,1762424527.3973455,881.9684746265411,1.0486928224563599,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3000,1762424542.3543158,896.9254448413849,1.0775562524795532,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3050,1762424556.5328934,911.1040225028992,1.0190026760101318,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3100,1762424570.3941162,924.9652452468872,1.0614428520202637,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3150,1762424585.0873556,939.6584846973419,1.028110146522522,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3200,1762424599.0137627,953.5848917961121,1.3230608701705933,1.0706329822157419
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3250,1762424614.5102456,969.0813746452332,1.0468723773956299,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3300,1762424628.347178,982.9183070659637,1.0267999172210693,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3350,1762424642.528808,997.0999372005463,1.0273878574371338,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3400,1762424656.1088364,1010.6799654960632,1.056147575378418,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3450,1762424670.2367241,1024.8078532218933,1.0195711851119995,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3500,1762424684.5300903,1039.1012194156647,1.026802897453308,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3550,1762424698.2169387,1052.788067817688,1.0152629613876343,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3600,1762424711.8400226,1066.4111516475677,1.0412929058074951,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3650,1762424725.6139164,1080.1850454807281,1.0362625122070312,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3700,1762424739.7656193,1094.3367483615875,1.0365322828292847,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3750,1762424753.5737457,1108.1448748111725,1.0204529762268066,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3800,1762424767.0725348,1121.6436638832092,0.9996248483657837,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3840,1762424777.7216773,1132.2928063869476,,1.0689918667128535
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3850,1762424781.372125,1135.943253993988,1.0040119886398315,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3900,1762424795.164246,1149.7353751659393,1.0176101922988892,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,3950,1762424809.008288,1163.5794169902802,1.0388275384902954,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4000,1762424822.585645,1177.1567740440369,1.004431128501892,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4050,1762424836.4214127,1190.9925417900085,1.0295439958572388,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4100,1762424850.1571968,1204.728325843811,1.0457265377044678,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4150,1762424864.0088134,1218.5799424648285,1.0209146738052368,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4200,1762424877.583529,1232.1546580791473,1.043958306312561,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4250,1762424892.3157284,1246.886857509613,1.0305043458938599,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4300,1762424907.0579557,1261.6290848255157,1.0216468572616577,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4350,1762424921.7729292,1276.3440582752228,1.013898491859436,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4400,1762424935.2777421,1289.848871231079,0.9903789758682251,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4450,1762424950.625741,1305.1968700885773,0.9774910807609558,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4480,1762424958.8579032,1313.4290323257446,,1.0674629439443193
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4500,1762424966.264757,1320.835886001587,1.006868839263916,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4550,1762424980.7645755,1335.3357045650482,1.030242919921875,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4600,1762424995.2973585,1349.8684875965118,1.0275611877441406,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4650,1762425009.6470156,1364.2181446552277,0.98117995262146,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4700,1762425024.823176,1379.3943049907684,1.0112274885177612,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4750,1762425038.3833835,1392.9545125961304,1.0236221551895142,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4800,1762425052.2157269,1406.7868559360504,0.9904683828353882,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4850,1762425066.0715623,1420.642691373825,1.0063377618789673,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4900,1762425079.7735584,1434.344687461853,1.0371990203857422,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,4950,1762425093.3779705,1447.9490995407104,1.028116226196289,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5000,1762425108.2690654,1462.8401944637299,0.9739262461662292,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5050,1762425122.4242077,1476.9953367710114,1.00534188747406,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5100,1762425136.1859086,1490.757037639618,1.0440839529037476,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5120,1762425141.360195,1495.931324005127,,1.0620559772699394
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5150,1762425150.4968545,1505.0679836273193,1.0169001817703247,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5200,1762425164.619603,1519.1907320022583,1.0163798332214355,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5250,1762425178.4855862,1533.0567152500153,1.0287421941757202,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5300,1762425192.2647505,1546.8358795642853,1.036348581314087,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5350,1762425206.1381474,1560.7092764377594,0.9930602312088013,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5400,1762425219.9240084,1574.4951374530792,0.9718977808952332,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5450,1762425233.7267325,1588.2978615760803,1.016140341758728,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5500,1762425247.6693835,1602.2405126094818,0.9980575442314148,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5550,1762425261.3460798,1615.9172089099884,1.0235580205917358,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5600,1762425275.070832,1629.6419610977173,1.0055723190307617,
cellarc100k_50e_embedding_large,embedding,large,73v4z0t8,cnn1d_large_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_large/runs/73v4z0t8,5650,1762425288.8534377,1643.424566745758,0.9979979991912842,
